Valldoreix,4,es,independantHouse,chalet,3007,Valldoreix,false,601,,false,false,,true,false,true,41.4632749,2.0441524,Sant Cugat del Vallès,,false,,24,sale,true,true,NaN,1140000.0,2214.0,25753253,chalet,Barcelona,5,false,515.0,good,"Valldoreix, Sant Cugat del Vallès",Casa independiente,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2f/8c/15/709015068.jpg,false,https://www.idealista.com/inmueble/25753253/,2020_08_30
Arxius,4,es,independantHouse,chalet,2892,Arxius,false,1C837,,false,false,,true,false,true,41.4620446,2.073273,Sant Cugat del Vallès,,false,,46,sale,true,true,,999000.0,2379.0,25753374,chalet,Barcelona,5,false,420.0,good,"Arxius, Sant Cugat del Vallès",Casa independiente,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a7/13/af/175554713.jpg,false,https://www.idealista.com/inmueble/25753374/,2020_06_04
Arxius,4,es,independantHouse,chalet,801,Arxius,false,1C837,,false,false,,true,false,true,41.4620446,2.073273,Sant Cugat del Vallès,,false,,46,sale,true,true,NaN,999000.0,2379.0,25753374,chalet,Barcelona,5,false,420.0,good,"Arxius, Sant Cugat del Vallès",Casa independiente,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a7/13/af/175554713.jpg,false,https://www.idealista.com/inmueble/25753374/,2020_08_30
Arxius,3,es,independantHouse,chalet,2701,Arxius,false,918,,false,false,,true,false,true,41.4599089,2.0708757,Sant Cugat del Vallès,,false,,19,sale,true,true,,999000.0,2323.0,26977975,chalet,Barcelona,4,false,430.0,good,"Arxius, Sant Cugat del Vallès",Casa independiente,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/82/60/86/49120539.jpg,false,https://www.idealista.com/inmueble/26977975/,2020_06_04
Arxius,3,es,independantHouse,chalet,789,Arxius,false,918,,false,false,,true,false,true,41.4599089,2.0708757,Sant Cugat del Vallès,,false,,19,sale,true,true,NaN,999000.0,2323.0,26977975,chalet,Barcelona,4,false,430.0,good,"Arxius, Sant Cugat del Vallès",Casa independiente,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/82/60/86/49120539.jpg,false,https://www.idealista.com/inmueble/26977975/,2020_08_30
Golf,7,es,terracedHouse,chalet,3159,Golf,false,V5160,,true,false,,false,false,true,41.4646271,2.0747311,Sant Cugat del Vallès,,false,,9,sale,true,true,,1500000.0,2500.0,27528727,chalet,Barcelona,6,false,600.0,good,"Golf, Sant Cugat del Vallès",Chalet adosado,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/53/30/71/57017965.jpg,false,https://www.idealista.com/inmueble/27528727/,2020_03_03
Golf,7,es,terracedHouse,chalet,3159,Golf,false,V5160,,true,false,,false,false,true,41.4646271,2.0747311,Sant Cugat del Vallès,,false,,9,sale,true,true,,1500000.0,2500.0,27528727,chalet,Barcelona,6,false,600.0,good,"Golf, Sant Cugat del Vallès",Chalet adosado,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/53/30/71/57017965.jpg,false,https://www.idealista.com/inmueble/27528727/,2020_06_04
Golf,7,es,terracedHouse,chalet,996,Golf,false,V5160,,true,false,,false,false,true,41.4646271,2.0747311,Sant Cugat del Vallès,,false,,9,sale,true,true,NaN,1500000.0,2500.0,27528727,chalet,Barcelona,6,false,600.0,good,"Golf, Sant Cugat del Vallès",Chalet adosado,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/53/30/71/57017965.jpg,false,https://www.idealista.com/inmueble/27528727/,2020_08_30
valldoreix,4,es,independantHouse,chalet,3188,Arxius,false,00226,,false,false,,false,false,false,41.4645446,2.071773,Sant Cugat del Vallès,,false,,39,sale,true,true,,1050000.0,2838.0,34326641,chalet,Barcelona,5,false,370.0,good,"Arxius, Sant Cugat del Vallès",Casa independiente en valldoreix,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/21/b6/fd/201875908.jpg,false,https://www.idealista.com/inmueble/34326641/,2020_06_04
valldoreix,4,es,independantHouse,chalet,1100,Arxius,false,00226,,false,false,,false,false,false,41.4645446,2.071773,Sant Cugat del Vallès,,false,,39,sale,true,true,NaN,1050000.0,2838.0,34326641,chalet,Barcelona,5,false,370.0,good,"Arxius, Sant Cugat del Vallès",Casa independiente en valldoreix,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/21/b6/fd/201875908.jpg,false,https://www.idealista.com/inmueble/34326641/,2020_08_30
Carrer del Vallès,2,es,duplex,flat,1801,Sant Francesc-El Coll,true,DUP0003,2,false,true,true,true,false,false,41.471644,2.0857932,Sant Cugat del Vallès,,false,,65,sale,true,true,NaN,480000.0,3750.0,34996060,duplex,Barcelona,2,false,128.0,good,"Sant Francesc-El Coll, Sant Cugat del Vallès",Dúplex en Carrer del Vallès,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/be/0e/3b/837024416.jpg,false,https://www.idealista.com/inmueble/34996060/,2020_08_30
Arxius,4,es,independantHouse,chalet,3071,Arxius,false,013421,,false,false,,false,false,false,41.4633356,2.0708881,Sant Cugat del Vallès,,false,,17,sale,true,true,,1050000.0,3182.0,36237138,chalet,Barcelona,5,false,330.0,good,"Arxius, Sant Cugat del Vallès",Casa independiente,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f3/2b/3a/690187443.jpg,false,https://www.idealista.com/inmueble/36237138/,2020_06_04
Arxius,4,es,independantHouse,chalet,1037,Arxius,false,013421,,false,false,,false,false,false,41.4633356,2.0708881,Sant Cugat del Vallès,,false,,17,sale,true,true,NaN,1050000.0,3182.0,36237138,chalet,Barcelona,5,false,330.0,good,"Arxius, Sant Cugat del Vallès",Casa independiente,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f3/2b/3a/690187443.jpg,false,https://www.idealista.com/inmueble/36237138/,2020_08_30
Valldoreix,4,es,independantHouse,chalet,3101,Valldoreix,false,v6250,,false,false,,true,false,true,41.4661,2.04418,Sant Cugat del Vallès,,false,,40,sale,true,true,NaN,1350000.0,3214.0,37311095,chalet,Barcelona,5,false,420.0,good,"Valldoreix, Sant Cugat del Vallès",Casa independiente,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d5/ee/71/214439674.jpg,false,https://www.idealista.com/inmueble/37311095/,2020_08_30
Valldoreix,4,es,independantHouse,chalet,3110,Valldoreix,false,013496,,false,false,,false,false,false,41.466777,2.044416,Sant Cugat del Vallès,,false,,20,sale,true,true,NaN,1400000.0,3333.0,37465180,chalet,Barcelona,5,false,420.0,good,"Valldoreix, Sant Cugat del Vallès",Casa independiente,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2c/dc/c5/690187499.jpg,false,https://www.idealista.com/inmueble/37465180/,2020_08_30
Arxius,4,es,duplex,flat,1177,Arxius,true,625-P1100000,2,false,false,true,false,false,false,41.4659659,2.0733623,Sant Cugat del Vallès,,false,,1,sale,true,true,NaN,1100000.0,4074.0,38214091,duplex,Barcelona,4,false,270.0,good,"Arxius, Sant Cugat del Vallès",Dúplex,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/87/bc/d2/232576941.jpg,false,https://www.idealista.com/inmueble/38214091/,2020_08_30
Mirasol,5,es,,chalet,2746,Mirasol,false,23322,,false,false,,false,false,true,41.4650586,2.0482151,Sant Cugat del Vallès,,false,,24,sale,true,true,NaN,1500000.0,2778.0,38445709,chalet,Barcelona,5,false,540.0,good,"Mirasol, Sant Cugat del Vallès",Chalet,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/95/0e/5d/838495343.jpg,false,https://www.idealista.com/inmueble/38445709/,2020_08_30
Mirasol,5,es,,chalet,3207,Mirasol,false,23322,,false,false,,false,false,true,41.4650586,2.0482151,Sant Cugat del Vallès,,false,,24,sale,true,true,,1500000.0,2778.0,38445709,chalet,Barcelona,5,false,540.0,good,"Mirasol, Sant Cugat del Vallès",Chalet,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/95/0e/5d/838495343.jpg,false,https://www.idealista.com/inmueble/38445709/,2021_02_14
"torrent de la bomba, 46",3,es,duplex,flat,1686,Centre - Estació,true,,2,false,false,true,true,false,true,41.4714144,2.0798289,Sant Cugat del Vallès,,false,,11,sale,true,false,22500.0,765000.0,5625.0,38574633,duplex,Barcelona,4,true,136.0,good,"Centre - Estació, Sant Cugat del Vallès","Dúplex en torrent de la bomba, 46",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/82/22/8d/249765316.jpg,false,https://www.idealista.com/inmueble/38574633/,2020_08_30
"Calle del Torrent de la Bomba, 46",2,es,,flat,1686,Centre - Estació,true,,1,false,false,true,true,false,true,41.4714144,2.0798289,Sant Cugat del Vallès,,false,,9,sale,true,false,22500.0,625000.0,6313.0,38732008,flat,Barcelona,3,true,99.0,good,"Centre - Estació, Sant Cugat del Vallès","Piso en Calle del Torrent de la Bomba, 46",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/94/1c/c1/249764935.jpg,false,https://www.idealista.com/inmueble/38732008/,2020_08_30
"torrent de la bomba, 46",2,es,,flat,1686,Centre - Estació,true,,1,false,false,true,true,false,true,41.4714144,2.0798289,Sant Cugat del Vallès,,false,,9,sale,true,false,22500.0,590000.0,5900.0,38732431,flat,Barcelona,3,true,100.0,good,"Centre - Estació, Sant Cugat del Vallès","Piso en torrent de la bomba, 46",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/36/de/d4/826233637.jpg,false,https://www.idealista.com/inmueble/38732431/,2020_08_30
"Torrent de la Bomba, 46",2,es,,flat,1686,Centre - Estació,true,,bj,false,false,true,true,false,true,41.4714144,2.0798289,Sant Cugat del Vallès,,false,,10,sale,true,false,22500.0,590000.0,5566.0,38732885,flat,Barcelona,2,true,106.0,good,"Centre - Estació, Sant Cugat del Vallès","Piso en Torrent de la Bomba, 46",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3a/62/d8/249764756.jpg,false,https://www.idealista.com/inmueble/38732885/,2020_08_30
Paseo del Nard,2,es,independantHouse,chalet,3098,Mirasol,false,01219,,false,false,,false,false,true,41.4655647,2.0439509,Sant Cugat del Vallès,,false,,39,sale,true,true,NaN,580000.0,5800.0,38786084,chalet,Barcelona,3,false,100.0,good,"Mirasol, Sant Cugat del Vallès",Casa independiente en Paseo del Nard,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/02/84/b9/847533142.jpg,false,https://www.idealista.com/inmueble/38786084/,2020_08_30
Golf,4,es,terracedHouse,chalet,2496,Golf,false,CAV-007,,false,false,,true,false,true,41.4582981,2.0724623,Sant Cugat del Vallès,,false,,15,sale,true,true,,1150000.0,3372.0,39060947,chalet,Barcelona,5,false,341.0,good,"Golf, Sant Cugat del Vallès",Chalet adosado,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2d/07/e5/815404346.jpg,false,https://www.idealista.com/inmueble/39060947/,2020_06_04
Golf,4,es,terracedHouse,chalet,590,Golf,false,CAV-007,,false,false,,true,false,true,41.4582981,2.0724623,Sant Cugat del Vallès,,false,,15,sale,true,true,NaN,1150000.0,3372.0,39060947,chalet,Barcelona,5,false,341.0,good,"Golf, Sant Cugat del Vallès",Chalet adosado,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2d/07/e5/815404346.jpg,false,https://www.idealista.com/inmueble/39060947/,2020_08_30
Calle de Víctor Català,2,es,duplex,flat,2546,Sant Domènec,true,01283,2,true,true,true,true,false,true,41.4782839,2.0706207,Sant Cugat del Vallès,,false,,35,sale,true,true,NaN,650000.0,3988.0,39650907,duplex,Barcelona,4,false,163.0,good,"Sant Domènec, Sant Cugat del Vallès",Dúplex en Calle de Víctor Català,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e9/98/93/849541815.jpg,false,https://www.idealista.com/inmueble/39650907/,2020_08_29
Calle de Víctor Català,2,es,duplex,flat,2546,Sant Domènec,true,01283,2,true,true,true,true,false,true,41.4782839,2.0706207,Sant Cugat del Vallès,,false,,35,sale,true,true,NaN,650000.0,3988.0,39650907,duplex,Barcelona,4,false,163.0,good,"Sant Domènec, Sant Cugat del Vallès",Dúplex en Calle de Víctor Català,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e9/98/93/849541815.jpg,false,https://www.idealista.com/inmueble/39650907/,2020_08_30
Calle de Víctor Català,2,es,duplex,flat,2876,Sant Domènec,true,01283,2,true,true,true,true,false,true,41.4782839,2.0706207,Sant Cugat del Vallès,,false,,35,sale,true,true,NaN,650000.0,3988.0,39650907,duplex,Barcelona,4,false,163.0,good,"Sant Domènec, Sant Cugat del Vallès",Dúplex en Calle de Víctor Català,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e9/98/93/849541815.jpg,false,https://www.idealista.com/inmueble/39650907/,2020_09_06
Golf,5,es,independantHouse,chalet,2625,Golf,false,CV-001,,false,false,,true,false,true,41.46,2.07936,Sant Cugat del Vallès,,false,,28,sale,true,true,,3300000.0,5500.0,40089999,chalet,Barcelona,6,false,600.0,good,"Golf, Sant Cugat del Vallès",Casa independiente,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e7/03/81/273740344.jpg,false,https://www.idealista.com/inmueble/40089999/,2020_06_04
