Valldoreix,5,es,independantHouse,chalet,2524,Valldoreix,false,4188,,false,false,,true,false,true,41.45064,2.05543,Sant Cugat del Vallès,,false,,94,sale,,,,1445000.0,2737.0,39705259,chalet,Barcelona,6,false,528.0,good,"Valldoreix, Sant Cugat del Vallès",Casa independiente,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6b/fd/b0/819670332.jpg,false,https://www.idealista.com/inmueble/39705259/,2020_03_03
Valldoreix,5,es,independantHouse,chalet,2524,Valldoreix,false,4188,,false,false,,true,false,true,41.45064,2.05543,Sant Cugat del Vallès,,false,,94,sale,,,,1445000.0,2737.0,39705259,chalet,Barcelona,6,false,528.0,good,"Valldoreix, Sant Cugat del Vallès",Casa independiente,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6b/fd/b0/819670332.jpg,false,https://www.idealista.com/inmueble/39705259/,2020_06_04
Valldoreix,5,es,independantHouse,chalet,2061,Valldoreix,false,4188,,false,false,,true,false,true,41.45064,2.05543,Sant Cugat del Vallès,,false,,94,sale,,,NaN,1445000.0,2737.0,39705259,chalet,Barcelona,6,false,528.0,good,"Valldoreix, Sant Cugat del Vallès",Casa independiente,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6b/fd/b0/819670332.jpg,false,https://www.idealista.com/inmueble/39705259/,2020_08_30
Valldoreix,5,es,independantHouse,chalet,1603,Valldoreix,false,4188,,false,false,,true,false,true,41.45064,2.05543,Sant Cugat del Vallès,,false,,94,sale,,,,1445000.0,2737.0,39705259,chalet,Barcelona,6,false,528.0,good,"Valldoreix, Sant Cugat del Vallès",Casa independiente,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6b/fd/b0/819670332.jpg,false,https://www.idealista.com/inmueble/39705259/,2021_02_14
barrio Sant Gervasi - La Bonanova,7,es,independantHouse,chalet,690,Sarrià-Sant Gervasi,false,W-02CLQO,,false,false,,false,false,false,41.4056366,2.1209645,Barcelona,Sant Gervasi - La Bonanova,false,,107,sale,,,,2300000.0,3538.0,81865437,chalet,Barcelona,7,false,650.0,renew,"Sant Gervasi - La Bonanova, Barcelona",Casa independiente,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/cf/b9/99/755901279.jpg,false,https://www.idealista.com/inmueble/81865437/,2020_10_31
barrio Vallvidrera - El Tibidabo i les Planes,3,es,independantHouse,chalet,2424,Sarrià-Sant Gervasi,false,W-02DIY5,,false,true,,true,false,false,41.4207587,2.1075265,Barcelona,Vallvidrera - El Tibidabo i les Planes,false,,91,sale,true,true,,1750000.0,3708.0,83236188,chalet,Barcelona,7,false,472.0,good,"Vallvidrera - El Tibidabo i les Planes, Barcelona",Casa independiente,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/05/15/42/755978519.jpg,false,https://www.idealista.com/inmueble/83236188/,2020_01_23
barrio Vallvidrera - El Tibidabo i les Planes,3,es,independantHouse,chalet,2945,Sarrià-Sant Gervasi,false,W-02DIY5,,false,true,,true,false,false,41.4207587,2.1075265,Barcelona,Vallvidrera - El Tibidabo i les Planes,false,,91,sale,true,true,,1750000.0,3708.0,83236188,chalet,Barcelona,7,false,472.0,good,"Vallvidrera - El Tibidabo i les Planes, Barcelona",Casa independiente,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/05/15/42/755978519.jpg,false,https://www.idealista.com/inmueble/83236188/,2020_06_04
ALCALA GALIANO,3,es,duplex,flat,2896,Almeda,true,A2824,1,false,false,false,false,false,false,41.3541078,2.0870055,Cornellà de Llobregat,,false,,82,sale,true,false,20000.0,499000.0,2559.0,84634791,duplex,Barcelona,5,false,195.0,good,"Almeda, Cornellà de Llobregat",Dúplex en ALCALA GALIANO,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e4/ce/5b/643488285.jpg,false,https://www.idealista.com/inmueble/84634791/,2020_06_17
ALCALA GALIANO,3,es,duplex,flat,2455,Almeda,true,A2824,1,false,false,false,false,false,false,41.3541078,2.0870055,Cornellà de Llobregat,,false,,82,sale,true,false,20000.0,499000.0,2559.0,84634791,duplex,Barcelona,5,false,195.0,good,"Almeda, Cornellà de Llobregat",Dúplex en ALCALA GALIANO,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e4/ce/5b/643488285.jpg,false,https://www.idealista.com/inmueble/84634791/,2020_11_16
ENRIC LANFRANCO,5,es,independantHouse,chalet,2399,Golf,false,ENRIC  - GOLF,,false,false,,false,false,false,41.457551,2.0733786,Sant Cugat del Vallès,,false,,92,sale,true,true,,650000.0,1161.0,87325831,chalet,Barcelona,6,false,560.0,good,"Golf, Sant Cugat del Vallès",Casa independiente en ENRIC LANFRANCO,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/70/87/12/717823759.jpg,false,https://www.idealista.com/inmueble/87325831/,2020_06_04
